movie_ID,keywords
28260,"military base, undead, addiction, motorcycle crash, sequel, gang, zombie, cannibal, body mutilation, self mutilation, carnage, cannibalism, body horror"
9056,"martial arts, kung fu, undercover, chase, gangster, fistfight, car crash, sword fight, murder, organized crime, police chase, hong kong, action hero, awestruck"
1497,"new york city, martial arts, fight, crime fighter, superhero, mutant, cartoon, turtle, based on comic, ninja, reporter, urban setting, anthropomorphic animal"
316023,"hawaii, wedding, wedding date"
34106,"harmonica, monopoly, house, tycoon, based on play or musical, love, friends, eccentric, secretary, free spirit, black and white, rich snob, stenographer, eccentric family, whimsical"
9556,"mask, corruption, experiment, gangster, superhero, burn, revenge, los angeles, california, scientist, madness, outsider, disfigurement, conflagration"
381890,mermaid
33701,"sequel, alps mountains, ski resort, french alps, skiing"
11134,"martial arts, china, police, thailand, prison escape, malaysia, hong kong, female martial artist, illegal drugs, stunt master, kuala lumpur malaysia"
72197,"sea, ship, villain, rivalry, stop motion, pirate, female villain, aftercreditsstinger, duringcreditsstinger, dodo bird"
14872,"sports, olympic games, romantic comedy, figure skating"
45610,duringcreditsstinger
6961,"london, england, countryside, based on novel or book, england, bridesmaid, ex fiancé, romantic comedy, stepfather, romance, betrayal, wedding, escort, fake boyfriend, woman director, intimacy, half sister, blended family, bachelorette party, secret, sister's wedding, stepfather stepdaughter relationship, wedding weekend"
17590,"murder, playwright"
11404,"authoritarian education, teacher"
1151591,"political party, political satire, elections"
347126,"high school, faith, prayer, christianity, pastor, protest, lawsuit, teacher, religion, school, evangelical christianity, courtroom, courtroom drama, religious persecution, legal drama, christian film, christian, religious freedom, independent film"
1698,"heidelberg, butterfly, dissection, scalpel, medical school"
476292,"family relationships, coming of age, tragedy, dragon, military, anime, high fantasy, josei, family life, time skip"
95610,"london, england, baby, based on novel or book, love triangle, competition, pregnancy, ex-boyfriend, one-night stand, music festival, woman between two men, sequel, forty something, billionaire, unknown father, pregnant woman, aftercreditsstinger, woman director, barrister, tv producer"
51256,"christmas, short film"
707886,"dance competition, broadway"
570595,
8584,"princess, rescue, martial arts, native american, sioux, travel, chinese, cowboy, duringcreditsstinger, 19th century, action hero, good versus evil"
452073,softcore
16266,"mexico, faith, dystopia, end of the world, apocalypse, rebirth"
8845,"martial arts, war ship, mercenary, nuclear missile, u.s. navy, hostage-taking, terrorism, one against many, battleship, action hero, good versus evil"
160833,
16929,"travel, dinosaur"
11598,"commercial, journalism, manipulation of the media, satire, tv ratings, television producer, sketch comedy"
62215,"depression, suicide, nihilism, wedding reception, wedding planner, surrealism, end of the world, wealth, mansion, power outage, destruction of planet, sister sister relationship"
1266,"captain, corruption, police, machinegun, ghetto, alcoholism, murder, undercover cop, shootout, dirty cop, rogue cop, los angeles, california, widower, police funeral, neo-noir, planted evidence"
64586,"prostitute, eroticism, limousine, sadomasochism, prostitution, drug overdose, woman director, student girl, private dinner party, second job"
13702,"dancer, orgy, orgasm, striptease, group sex, baltimore, usa, sex addiction, satire, maryland, sexappeal, pole dancer, sexual fantasy, sexual awakening, exhibitionism, sex comedy, gay bears"
635,"new york city, amnesia, heart, southern usa, voodoo, detective, drug addiction, new orleans, louisiana, investigation, neurosis, sanatorium, surrealism, satanist, sale of soul, pact with the devil, times square, satan, flashback, murder, vision, soul selling, psychological thriller, church, drugs, devil, incest, private detective, missing person, mephistopheles, satanic ritual, beelzebub, devil worship, faustian pact, beating heart, never aging, ceiling fan"
8867,"showdown, loss of loved one, crime fighter, superhero, villainess, gang war, based on comic, revenge, vigilante, organized crime, mafia, one man army, police officer, one against many, action hero, vigilante justice"
9705,"hacker, hostage, secret agent, terrorism, bank robbery, ex-con, wire, misdirection, aftercreditsstinger"
9029,"hotel, casino, roommates, romantic comedy, rivalry, wedding, las vegas, drinking, opposites attract, aftercreditsstinger, marriage counselling, accidental marriage, vegas wedding, credits cookie"
50253,anime
496328,"artists' life, biography, sanjay dutt"
621587,"world cup, based on true story, coach, football (soccer), aftercreditsstinger, indigenous community, transphobia, transgender"
264980,"softcore, sex comedy"
1792,"martial arts, dancer, stripper, celebrity, flashback, bully, crude humor, hollywood, los angeles, california, twins, martha's vineyard, movie star, disability, beverly hills, conjoined twins"
846214,"springfield illinois, mischief"
14136,"car race, sports, san francisco, california, suicide attempt, golden gate bridge, race car driver, bug, car trouble, based on short story, volkswagen beetle, dual role, ghost town, entrepreneur, toll booth, grand prix"
72972,based on young adult novel
15910,"ice age, satellite"
1549,"immigrant, france, slang, skyscraper, theater play, theatre group, teacher, falling in love, suburb, family, group of friends"
1145758,"homoeroticism, lgbt, erotic thriller, queer, erotic, gay theme, thriller, gay sex"
174188,"the rapture, anti-christ, apocalypse"
11041,"arkansas, oil, billionaire, hillbilly, beverly hills, woman director"
13383,"mexico, santa claus, devil, doll"
566451,"prequel, psychologist, anime, wonder, based on light novel"
28599,
9404,"australia, martial arts, helicopter, secret agent, gunfight, action hero, queensland, australia"
784500,"sequel, based on manga, anime, based on tv series, magical girl"
12545,"dance, israel, christianity, crucifixion, musical, judas, religion, rock opera, jesus christ, non-traditional casting"
11878,"japan, samurai, swordplay, gambling, sword, bodyguard, black and white, fighting, family, intrigue, ronin, criterion, jidaigeki, revolver, edo period, feudal japan, 19th century, business rivalry, middleman, asian western, rivals, pitting ones enemy's against each other"
480042,sequel
1314287,
82682,"gangster, los angeles, california, 1940s, griffith observatory, dramatic, tense, witty"
18214,"martial arts, undercover agent, chase, espionage, fight, secret mission, spy, secret agent, murder, gunfight, soldier, one man army, one against many, warrior, action hero"
595985,"hitman, mysterious woman, washington state, contract killer, hunting lodge"
71689,"monster, sibling relationship, one-sided love, secret agent, mad scientist, alternate dimension, growing up, dating, super villain, pet owner reunion"
25983,"ritual, pentagram, cult, pizza, pay phone, human sacrifice, eclipse, witchcraft, occult, ceremony, satanic ritual, 1980s, gravestone"
606236,
12110,"vampire, satire, spoof, dracula"
1170608,"based on novel or book, science fiction"
45933,"army, beach, nurse, boat, head injury, priest, nudism, doctor, soldier, police station, policeman, military, blow up doll, sex comedy, nude beach, sunbathing, naturism"
2312,"new love, hero, monster, love of one's life, magic, kingdom, loss of loved one, fairy tale, son, villain, enchantment, heir to the throne, motherly love, bad power, revenge, royalty, family, based on video game, medieval, wizard"
526007,"hotel, falsely accused, murder, surveillance camera, autistic"
1556,"transvestite, oedipus, unassuming, complex, intimate"
267463,"cop, flash forward, fear of commitment, best friend, dating, police officer, lgbt, online dating, dating woes, agreement, hookup, online hookup, time skip, gay friend, gay theme"
15647,"bisexuality, blind date, romantic comedy, based on play or musical, dating, art gallery, exploring sexuality, single woman, gay theme, lesbian, jewish"
12102,"husband wife relationship, marriage, custody battle, divorce, family, couple, selfishness, manhattan, new york city, child custody, abandonment, parents separating"
846,"helicopter, space marine, government, bomb, mutation, extraterrestrial technology, obsession, fbi, secret society, secret organization, secret lab, x-files, ufo, conspiracy, ovine"
72710,"based on novel or book, mass murder, dystopia, genocide, alien invasion, duringcreditsstinger, interspecies romance, alien parasites, based on young adult novel"
4960,"depression, new york city, nihilism, philosophy, surreal, surrealism, man woman relationship, theater director, romance, writer, divorce, magic realism, existentialism, meaningless existence, philosophical"
518045,"pregnancy, stand-up comedy, parenthood, pregnant woman, pregnant wife, motherhood, asian woman"
513736,
964819,"swinger club, love affair, witness to a crime, acid trip"
623135,"home, disaster, father son relationship, south korea, seoul, south korea"
86493,"nazi, adult humor"
661289,
513692,revenge
21316,"spacecraft, alien, cloning"
11164,"sports, competition, adversary, ice hockey, kids’ sports team"
266,"jealousy, based on novel or book, villa, love triangle, italy, movie business, capri, screenwriter, car crash, divorce"
15208,"transylvania, legend, avarice, bratislava, slovakia, surrealism, countess, impalement, scythe, lgbt, retaliation, exhumation, incarceration, homosexual"
